teryt_powiat,powiat,rok,typ,miara,populacja,zrodlo_var_id,zrodlo_url,pobrano
011212416000,Powiat tarnowski,2040,prognoza,65plus,44880,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212463000,Powiat m. Tarnów,2040,prognoza,65plus,25042,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216911000,Powiat nowotarski,2040,prognoza,65plus,41314,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216915000,Powiat suski,2040,prognoza,65plus,18916,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216917000,Powiat tatrzański,2040,prognoza,65plus,14797,1722621,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212001000,Powiat bocheński,2025,prognoza,80plus,3983,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212006000,Powiat krakowski,2025,prognoza,80plus,10760,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212008000,Powiat miechowski,2025,prognoza,80plus,2494,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212009000,Powiat myślenicki,2025,prognoza,80plus,4440,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212014000,Powiat proszowicki,2025,prognoza,80plus,1856,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212019000,Powiat wielicki,2025,prognoza,80plus,4527,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212161000,Powiat m. Kraków,2025,prognoza,80plus,39499,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212205000,Powiat gorlicki,2025,prognoza,80plus,4588,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212207000,Powiat limanowski,2025,prognoza,80plus,4587,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212210000,Powiat nowosądecki,2025,prognoza,80plus,7396,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212262000,Powiat m. Nowy Sącz,2025,prognoza,80plus,3697,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212303000,Powiat chrzanowski,2025,prognoza,80plus,5984,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212312000,Powiat olkuski,2025,prognoza,80plus,5097,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212313000,Powiat oświęcimski,2025,prognoza,80plus,7268,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212318000,Powiat wadowicki,2025,prognoza,80plus,6223,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212402000,Powiat brzeski,2025,prognoza,80plus,3615,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212404000,Powiat dąbrowski,2025,prognoza,80plus,2444,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212416000,Powiat tarnowski,2025,prognoza,80plus,8255,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212463000,Powiat m. Tarnów,2025,prognoza,80plus,6028,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216911000,Powiat nowotarski,2025,prognoza,80plus,7672,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216915000,Powiat suski,2025,prognoza,80plus,3404,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216917000,Powiat tatrzański,2025,prognoza,80plus,2907,1722487,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212001000,Powiat bocheński,2030,prognoza,80plus,5057,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212006000,Powiat krakowski,2030,prognoza,80plus,13872,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212008000,Powiat miechowski,2030,prognoza,80plus,3179,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212009000,Powiat myślenicki,2030,prognoza,80plus,5455,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212014000,Powiat proszowicki,2030,prognoza,80plus,2379,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212019000,Powiat wielicki,2030,prognoza,80plus,5971,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212161000,Powiat m. Kraków,2030,prognoza,80plus,47059,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212205000,Powiat gorlicki,2030,prognoza,80plus,5489,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212207000,Powiat limanowski,2030,prognoza,80plus,5417,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212210000,Powiat nowosądecki,2030,prognoza,80plus,8718,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212262000,Powiat m. Nowy Sącz,2030,prognoza,80plus,4743,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212303000,Powiat chrzanowski,2030,prognoza,80plus,7322,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212312000,Powiat olkuski,2030,prognoza,80plus,6536,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212313000,Powiat oświęcimski,2030,prognoza,80plus,8597,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212318000,Powiat wadowicki,2030,prognoza,80plus,7632,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212402000,Powiat brzeski,2030,prognoza,80plus,4437,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212404000,Powiat dąbrowski,2030,prognoza,80plus,2800,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212416000,Powiat tarnowski,2030,prognoza,80plus,9328,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212463000,Powiat m. Tarnów,2030,prognoza,80plus,7177,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216911000,Powiat nowotarski,2030,prognoza,80plus,9040,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216915000,Powiat suski,2030,prognoza,80plus,4098,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216917000,Powiat tatrzański,2030,prognoza,80plus,3418,1722532,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212001000,Powiat bocheński,2035,prognoza,80plus,6458,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212006000,Powiat krakowski,2035,prognoza,80plus,18239,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212008000,Powiat miechowski,2035,prognoza,80plus,3941,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212009000,Powiat myślenicki,2035,prognoza,80plus,7207,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212014000,Powiat proszowicki,2035,prognoza,80plus,3007,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212019000,Powiat wielicki,2035,prognoza,80plus,8137,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212161000,Powiat m. Kraków,2035,prognoza,80plus,55411,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212205000,Powiat gorlicki,2035,prognoza,80plus,6840,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212207000,Powiat limanowski,2035,prognoza,80plus,6503,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212210000,Powiat nowosądecki,2035,prognoza,80plus,10623,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212262000,Powiat m. Nowy Sącz,2035,prognoza,80plus,5803,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212303000,Powiat chrzanowski,2035,prognoza,80plus,9210,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212312000,Powiat olkuski,2035,prognoza,80plus,8315,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212313000,Powiat oświęcimski,2035,prognoza,80plus,10510,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212318000,Powiat wadowicki,2035,prognoza,80plus,9691,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212402000,Powiat brzeski,2035,prognoza,80plus,5506,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212404000,Powiat dąbrowski,2035,prognoza,80plus,3397,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212416000,Powiat tarnowski,2035,prognoza,80plus,11312,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212463000,Powiat m. Tarnów,2035,prognoza,80plus,8563,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216911000,Powiat nowotarski,2035,prognoza,80plus,10834,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216915000,Powiat suski,2035,prognoza,80plus,5132,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216917000,Powiat tatrzański,2035,prognoza,80plus,4177,1722577,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212001000,Powiat bocheński,2040,prognoza,80plus,7482,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212006000,Powiat krakowski,2040,prognoza,80plus,21602,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212008000,Powiat miechowski,2040,prognoza,80plus,4319,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212009000,Powiat myślenicki,2040,prognoza,80plus,8853,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212014000,Powiat proszowicki,2040,prognoza,80plus,3435,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212019000,Powiat wielicki,2040,prognoza,80plus,9725,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212161000,Powiat m. Kraków,2040,prognoza,80plus,58575,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212205000,Powiat gorlicki,2040,prognoza,80plus,8048,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212207000,Powiat limanowski,2040,prognoza,80plus,7881,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212210000,Powiat nowosądecki,2040,prognoza,80plus,13013,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212262000,Powiat m. Nowy Sącz,2040,prognoza,80plus,6579,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212303000,Powiat chrzanowski,2040,prognoza,80plus,10740,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212312000,Powiat olkuski,2040,prognoza,80plus,9381,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212313000,Powiat oświęcimski,2040,prognoza,80plus,12260,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212318000,Powiat wadowicki,2040,prognoza,80plus,11556,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212402000,Powiat brzeski,2040,prognoza,80plus,6352,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212404000,Powiat dąbrowski,2040,prognoza,80plus,3997,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212416000,Powiat tarnowski,2040,prognoza,80plus,13541,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011212463000,Powiat m. Tarnów,2040,prognoza,80plus,9392,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216911000,Powiat nowotarski,2040,prognoza,80plus,12450,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216915000,Powiat suski,2040,prognoza,80plus,6012,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
011216917000,Powiat tatrzański,2040,prognoza,80plus,4764,1722622,https://bdl.stat.gov.pl/BDL/metadane/podgrup-opis/4359,2026-05-10
