WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
12;14;02;5;00;1;Kolonia;0244825;0244819;2025-01-01
12;14;02;5;00;1;Stara Wieś;0244995;0244966;2025-01-01
12;11;03;5;00;1;Kościaki;0421552;0421523;2025-01-01
12;11;03;5;00;1;Kowalówka;1048368;0422209;2025-01-01
12;09;08;2;00;1;Polana;1068313;0338756;2025-01-01
12;07;13;2;00;1;Bulandy;0433319;0433265;2025-01-01
12;09;02;2;00;1;Burtanowa;0441610;0441247;2025-01-01
12;09;02;2;00;1;Banasiowa;0441780;0441767;2025-01-01
12;09;02;2;00;1;Bałasowa;0441253;0441247;2025-01-01
12;09;02;2;00;1;Pawlikowa;1067696;0441247;2025-01-01
12;09;04;2;00;1;Pabisowa;0331458;0331234;2025-01-01
12;09;02;2;00;1;Balizakowa;0441046;0441030;2025-01-01
12;09;02;2;00;1;Borutowa;0441684;0441247;2025-01-01
12;07;13;2;00;1;Berkówka;0433271;0433265;2025-01-01
12;07;13;2;00;1;Białe;0433288;0433265;2025-01-01
12;09;02;2;00;1;Packowa;0441425;0441247;2025-01-01
12;09;04;2;00;1;Padoły;0330246;0329898;2025-01-01
12;09;02;2;00;1;Pańskie;1067680;0441030;2025-01-01
12;09;04;2;00;1;Pańskie Pola;1067963;0330602;2025-01-01
12;09;04;2;00;1;Ostafinowa;1067957;0331234;2025-01-01
12;09;04;2;00;1;Żołądkowo;0331228;0330602;2025-01-01
12;09;08;2;00;1;Osiedle;1068282;0338756;2025-01-01
12;09;02;2;00;1;Żeleźnikowa;0442100;0441767;2025-01-01
12;09;04;2;00;1;Oskwarkowa;1067940;0331234;2025-01-01
12;09;04;2;00;1;Orawinowa;0331441;0331234;2025-01-01
12;09;04;2;00;1;Ornaty;0330097;0329898;2025-01-01
12;11;03;5;00;1;Żydowa;0422089;0421977;2025-01-01
12;09;04;2;00;1;Ziajowa;1068075;0331234;2025-01-01
12;11;03;5;00;1;Zoki;0421612;0421523;2025-01-01
12;08;04;5;00;1;Zarzecze;0246600;0246570;2025-01-01
12;11;03;5;00;1;Zatłoki;0421724;0421635;2025-01-01
12;11;03;5;00;1;Zawodzianie;0421606;0421523;2025-01-01
12;11;03;5;00;1;Zawodzie;1049126;0421523;2025-01-01
12;09;02;2;00;1;Zarębki Niżne;0441135;0441030;2025-01-01
12;09;02;2;00;1;Zarębki Wyżne;0441230;0441030;2025-01-01
12;11;03;5;00;1;Zązelowa;0422273;0422209;2025-01-01
12;11;03;5;00;1;Zązelówka;1049132;0421871;2025-01-01
12;09;02;2;00;1;Zalas;0441589;0441247;2025-01-01
12;11;03;5;00;1;Ziemiaństwo;0422280;0422209;2025-01-01
12;08;04;5;00;1;Wysiołek;0246528;0246497;2025-01-01
12;11;03;5;00;1;Za Górę;0421931;0421871;2025-01-01
12;11;03;5;00;1;Za Grapą;0421598;0421523;2025-01-01
12;11;03;5;00;1;Zagrody;1049110;0422356;2025-01-01
12;09;02;2;00;1;Nowakowa;0441997;0441767;2025-01-01
12;11;03;5;00;1;Zagroda;0421948;0421871;2025-01-01
12;08;04;5;00;1;Zagórze;0246818;0246770;2025-01-01
12;09;08;2;00;1;Morgi;1068253;0338756;2025-01-01
12;09;04;2;00;1;Młynarczykowa;0331435;0331234;2025-01-01
12;09;02;2;00;1;Młynarzęciowa;1067667;0441247;2025-01-01
12;09;08;2;00;1;Młyny;1068247;0338756;2025-01-01
12;09;02;2;00;1;Młyny;1067673;0441030;2025-01-01
12;09;04;2;00;1;Mizery;0330358;0329898;2025-01-01
12;09;04;2;00;1;Wronowa;0331518;0331234;2025-01-01
12;09;02;2;00;1;Wójtówkowa;0441201;0441030;2025-01-01
12;09;02;2;00;1;Wójcikowa;0441566;0441247;2025-01-01
12;09;02;2;00;1;Misie;0441980;0441767;2025-01-01
12;08;04;5;00;1;Trąby;0246362;0246356;2025-01-01
12;09;08;2;00;1;Muchy;1068260;0339394;2025-01-01
12;11;03;5;00;1;Tylkowa;1049050;0422480;2025-01-01
12;11;03;5;00;1;Ubocz;0421718;0421635;2025-01-01
12;11;03;5;00;1;Wierch-Ciche;0421581;0421523;2025-01-01
12;09;08;2;00;1;Za Wodą;1068425;0338450;2025-01-01
12;09;08;2;00;1;Na Zamku;0339193;0338756;2025-01-01
12;11;03;5;00;1;Wesołe;0422132;0422095;2025-01-01
12;09;08;2;00;1;Nad Kasprem;1068276;0338756;2025-01-01
12;08;04;5;00;1;Wilkus;0246764;0246729;2025-01-01
12;09;08;2;00;1;Zagrody;1068431;0338450;2025-01-01
12;09;02;2;00;1;Zagrody Niżne;0441129;0441030;2025-01-01
12;09;02;2;00;1;Zagrody Plebańskie;1067733;0441247;2025-01-01
12;09;02;2;00;1;Zagrody Prośniakowe;1067740;0441247;2025-01-01
12;09;02;2;00;1;Zagrody Wyżne;0441218;0441030;2025-01-01
12;11;03;5;00;1;Wojcieszaki;1049072;0421523;2025-01-01
12;11;03;5;00;1;Wójcikowa;0422066;0421977;2025-01-01
12;11;03;5;00;1;Wójtowa;0422072;0421977;2025-01-01
12;11;03;5;00;1;Wrony;1049095;0422480;2025-01-01
12;09;02;2;00;1;Marytowa;1067650;0442130;2025-01-01
12;11;03;5;00;1;Stary Jaz;0421807;0421747;2025-01-01
12;11;03;5;00;1;Sroki;0422400;0422356;2025-01-01
12;09;04;2;00;1;Marszałki;0330230;0329898;2025-01-01
12;08;04;5;00;1;Stara Wieś;0246758;0246729;2025-01-01
12;11;03;5;00;1;Hurchocia;1048240;0421517;2025-01-01
12;11;03;5;00;1;Skubisy;0421693;0421635;2025-01-01
12;11;03;5;00;1;Skupnie;0422110;0422095;2025-01-01
12;11;03;5;00;1;Iwańcza;1048256;0421517;2025-01-01
12;11;03;5;00;1;Smutkowa;0422043;0421977;2025-01-01
12;11;03;5;00;1;Solarska;0422468;0422422;2025-01-01
12;11;03;5;00;1;Sołtysia;0421799;0421747;2025-01-01
12;11;03;5;00;1;Sołtystwo;0421925;0421871;2025-01-01
12;11;03;5;00;1;Sołtystwo;1048807;0422356;2025-01-01
12;11;03;5;00;1;Sołtystwo;0422126;0422095;2025-01-01
12;11;03;5;00;1;Sołtystwo;0422310;0422304;2025-01-01
12;11;03;5;00;1;Sołtystwo Niżnie;1048820;0421977;2025-01-01
12;11;03;5;00;1;Sołtystwo Wyżnie;1048842;0421977;2025-01-01
12;08;04;5;00;1;Spławy;0246706;0246681;2025-01-01
12;11;03;5;00;1;Szewcówka;0421865;0421813;2025-01-01
12;09;04;2;00;1;Mętelowo;0330832;0330602;2025-01-01
12;11;03;5;00;1;Szczurkowa;1048919;0421517;2025-01-01
12;11;03;5;00;1;Szczurówki;1048931;0421635;2025-01-01
12;11;03;5;00;1;Szepty;0422557;0422480;2025-01-01
12;11;03;5;00;1;Stochy;1048865;0422095;2025-01-01
12;09;04;2;00;1;Matlakowa;0331429;0331234;2025-01-01
12;11;03;5;00;1;Stopkowa;1048894;0422422;2025-01-01
12;09;04;2;00;1;Matysowa;1067934;0331234;2025-01-01
12;11;03;5;00;1;Szlachtowa;1048954;0421517;2025-01-01
12;08;04;5;00;1;Sztuka;0246669;0246623;2025-01-01
12;11;03;5;00;1;Szymusiaki;0422563;0422480;2025-01-01
12;09;02;2;00;1;Mierzwy;0441974;0441767;2025-01-01
12;11;03;5;00;1;Świńskie Miasto;1049037;0421977;2025-01-01
12;11;03;5;00;1;Takuśki;0421701;0421635;2025-01-01
12;11;03;5;00;1;Bryjowa;0421983;0421977;2025-01-01
12;11;03;5;00;1;Pikujdowa;0422267;0422209;2025-01-01
12;09;02;2;00;1;Żądłowa;0441661;0441247;2025-01-01
12;08;04;5;00;1;Brzeziny;0246830;0246824;2025-01-01
12;11;03;5;00;1;Brzeźniaki;0421894;0421871;2025-01-01
12;09;08;2;00;1;Szopy;1068388;0338035;2025-01-01
12;09;02;2;00;1;Szczyrbułowa;0442413;0442130;2025-01-01
12;07;13;2;00;1;Zawory;0433756;0433265;2025-01-01
12;09;02;2;00;1;Kubięciowa;0441388;0441247;2025-01-01
12;09;04;2;00;1;Kubonie;1067911;0329898;2025-01-01
12;11;03;5;00;1;Pod Grapą;0421575;0421523;2025-01-01
12;11;03;5;00;1;Piotry;1048747;0422480;2025-01-01
12;09;04;2;00;1;Śliwiakowo;0331085;0330602;2025-01-01
12;08;04;5;00;1;Charścina;0246586;0246570;2025-01-01
12;11;03;5;00;1;Płazówka;0421859;0421813;2025-01-01
12;09;04;2;00;1;Szustkowo;0331079;0330602;2025-01-01
12;11;03;5;00;1;Bugaj;0422215;0422209;2025-01-01
12;11;03;5;00;1;Bukowińska;0422221;0422209;2025-01-01
12;09;04;2;00;1;Kumosie;0330051;0329898;2025-01-01
12;09;02;2;00;1;Krzysztofiakowa;0441900;0441767;2025-01-01
12;09;04;2;00;1;Krzywica;0330281;0329898;2025-01-01
12;11;03;5;00;1;Piaskówka;1048606;0422149;2025-01-01
12;11;03;5;00;1;Bojasi;0421641;0421635;2025-01-01
12;08;04;5;00;1;Paulinów;0246735;0246729;2025-01-01
12;11;03;5;00;1;Borek;0421530;0421523;2025-01-01
12;07;13;2;00;1;Zarównie;0433740;0433265;2025-01-01
12;09;04;2;00;1;Krzystkowa;1067905;0331234;2025-01-01
12;11;03;5;00;1;Bielańscy;0422505;0422480;2025-01-01
12;07;13;2;00;1;Zabukowina;0433710;0433265;2025-01-01
12;11;03;5;00;1;Biernaty;1048055;0422480;2025-01-01
12;11;03;5;00;1;Bobkówka;0421753;0421747;2025-01-01
12;07;13;2;00;1;Zamoście;0433733;0433265;2025-01-01
12;09;02;2;00;1;Syskowa;0441187;0441030;2025-01-01
12;11;03;5;00;1;Beskid;0421888;0421871;2025-01-01
12;15;03;2;00;1;Partykowo;1067561;0049466;2025-01-01
12;11;03;5;00;1;Balidza;1048003;0421517;2025-01-01
12;11;03;5;00;1;Bednarze;1048032;0421635;2025-01-01
12;11;03;5;00;1;Biekieszówka;0422155;0422149;2025-01-01
12;07;13;2;00;1;Zakraje;0433727;0433265;2025-01-01
12;09;02;2;00;1;Krętoniowa;0442241;0442130;2025-01-01
12;09;08;2;00;1;Syrki;1068371;0338035;2025-01-01
12;11;03;5;00;1;Osie;0421919;0421871;2025-01-01
12;07;13;2;00;1;Wiatry;0433696;0433265;2025-01-01
12;15;04;2;00;1;Kotówka;1068448;0419207;2025-01-01
12;08;04;5;00;1;Opacz;1050419;0246907;2025-01-01
12;11;03;5;00;1;Pałki;1048598;0421635;2025-01-01
12;09;02;2;00;1;Wójcikowa;1068550;0442130;2025-01-01
12;09;04;2;00;1;Kotuńszczówka;1067874;0329898;2025-01-01
12;09;04;2;00;1;Stopkowa;0331470;0331234;2025-01-01
12;09;04;2;00;1;Kowalikowa;0331369;0331234;2025-01-01
12;11;03;5;00;1;Paksimowa;1048575;0421517;2025-01-01
12;09;02;2;00;1;Wronowa;0441750;0441247;2025-01-01
12;09;04;2;00;1;Strączki;0330163;0329898;2025-01-01
12;07;05;2;00;1;Wyrębiska Szczawskie;0433704;0433762;2025-01-01
12;09;04;2;00;1;Kozaki za Lipinami;1067880;0329898;2025-01-01
12;09;04;2;00;1;Sularzowa;1068052;0331234;2025-01-01
12;08;04;5;00;1;Adama;0246340;0246333;2025-01-01
12;09;08;2;00;1;Surgi;1068365;0338236;2025-01-01
12;09;04;2;00;1;Kozaki za Tartakiem;1067897;0329898;2025-01-01
12;11;03;5;00;1;Babice;0422497;0422480;2025-01-01
12;09;02;2;00;1;Swałtkowa;0441170;0441030;2025-01-01
12;11;03;5;00;1;Czyżowa;1048121;0422480;2025-01-01
12;08;04;5;00;1;Praga;0246445;0246416;2025-01-01
12;09;04;2;00;1;Totowo;0331091;0330602;2025-01-01
12;11;03;5;00;1;Czopy;0422103;0422095;2025-01-01
12;08;04;5;00;1;Poręba;0246801;0246770;2025-01-01
12;09;02;2;00;1;Leśniakowa;0441939;0441767;2025-01-01
12;08;04;5;00;1;Pokusa;1050483;0246497;2025-01-01
12;09;08;2;00;1;Lipki;1068224;0338756;2025-01-01
12;08;04;5;00;1;Diabli Dół;0246698;0246681;2025-01-01
12;11;03;5;00;1;Dolańska;1048144;0421871;2025-01-01
12;11;03;5;00;1;Dolina;1048167;0421635;2025-01-01
12;09;04;2;00;1;Tupty;0330269;0329898;2025-01-01
12;08;04;5;00;1;Doły;0246310;0246304;2025-01-01
12;08;04;5;00;1;Podwale;0246592;0246570;2025-01-01
12;11;03;5;00;1;Cholewówka;0421760;0421747;2025-01-01
12;11;03;5;00;1;Podczerwieńska;1048760;0422149;2025-01-01
12;11;03;5;00;1;Chosanowa;1048090;0422209;2025-01-01
12;08;04;5;00;1;Podkale;1050448;0246570;2025-01-01
12;11;03;5;00;1;Chuda;1048109;0421517;2025-01-01
12;09;08;2;00;1;Tarnów;1068394;0338756;2025-01-01
12;11;03;5;00;1;Ciągwy;0421658;0421635;2025-01-01
12;08;04;5;00;1;Podworskie;0246741;0246729;2025-01-01
12;09;02;2;00;1;Leksandrowa;0441394;0441247;2025-01-01
12;09;04;2;00;1;Leksandry;0330068;0329898;2025-01-01
12;11;03;5;00;1;Gądkówka;0422161;0422149;2025-01-01
12;09;04;2;00;1;Waniówka;1068069;0330602;2025-01-01
12;11;03;5;00;1;Rokicka;0422020;0421977;2025-01-01
12;09;08;2;00;1;U Chuchra;1068402;0338035;2025-01-01
12;09;04;2;00;1;U Jazu;0330708;0330602;2025-01-01
12;09;08;2;00;1;U Jochymki;1068419;0338450;2025-01-01
12;09;04;2;00;1;Łatasowa;0331412;0331234;2025-01-01
12;11;03;5;00;1;Dół;1048180;0421977;2025-01-01
12;11;03;5;00;1;Dół;0422362;0422356;2025-01-01
12;08;04;5;00;1;Duża Strona;0246787;0246770;2025-01-01
12;11;03;5;00;1;Habryla;1048233;0421517;2025-01-01
12;11;03;5;00;1;Skorusia;1048799;0421517;2025-01-01
12;11;03;5;00;1;Gwizdówka;0421820;0421813;2025-01-01
12;11;03;5;00;1;Habernówka;0421836;0421813;2025-01-01
12;09;08;2;00;1;Madonie;1068230;0338450;2025-01-01
12;09;04;2;00;1;Malinowa;1067928;0331234;2025-01-01
12;11;03;5;00;1;Górzańska;1048227;0422209;2025-01-01
12;11;03;5;00;1;Skałka;0422391;0422356;2025-01-01
12;09;04;2;00;1;Łyźniaki;0330430;0329898;2025-01-01
12;08;04;5;00;1;Gaik;0246936;0246920;2025-01-01
12;11;03;5;00;1;Rychlikowa;1048782;0421977;2025-01-01
12;11;03;5;00;1;Goczali;0421664;0421635;2025-01-01
12;11;03;5;00;1;Rzepkowa;0422037;0421977;2025-01-01
12;11;03;5;00;1;Góra;1048204;0421977;2025-01-01
12;11;03;5;00;1;Góra;0422238;0422209;2025-01-01
12;11;03;5;00;1;Góra;0422379;0422356;2025-01-01
12;11;03;5;00;1;Sabały;0421687;0421635;2025-01-01
12;09;04;2;00;1;Kolby;0330312;0329898;2025-01-01
12;07;13;2;00;1;Równia;0433621;0433265;2025-01-01
12;09;08;2;00;1;Sołtystwo;1068359;0338035;2025-01-01
12;07;13;2;00;1;Saryse;0433638;0433265;2025-01-01
12;09;02;2;00;1;Siedlaczkowa;0441738;0441247;2025-01-01
12;11;03;5;00;1;Na Dół;0422250;0422209;2025-01-01
12;11;03;5;00;1;Naciaskowa;1048517;0422209;2025-01-01
12;07;05;2;00;1;Przychody;0433615;0433762;2025-01-01
12;07;13;2;00;1;Polanki;0433590;0433265;2025-01-01
12;11;03;5;00;1;Mrózkówka;0422190;0422149;2025-01-01
12;07;05;2;00;1;Potok;0433609;0433762;2025-01-01
12;09;04;2;00;1;Kocury;0330499;0329898;2025-01-01
12;09;04;2;00;1;Słowiaki;1068030;0329898;2025-01-01
12;07;13;2;00;1;Pod Turnię;0433578;0433265;2025-01-01
12;11;03;5;00;1;Miętustwo;0421569;0421523;2025-01-01
12;11;03;5;00;1;Motycy;1048486;0422480;2025-01-01
12;07;13;2;00;1;Pode Drapą;0433584;0433265;2025-01-01
12;07;13;2;00;1;Olsze;0433561;0433265;2025-01-01
12;09;02;2;00;1;Karczmisko;0441885;0441767;2025-01-01
12;09;08;2;00;1;Karczma;1068201;0338450;2025-01-01
12;11;03;5;00;1;Maślnice;0422540;0422480;2025-01-01
12;09;08;2;00;1;Sajbory;1068342;0338450;2025-01-01
12;09;08;2;00;1;Kempingi;1068218;0339201;2025-01-01
12;11;03;5;00;1;Matułówka;0422184;0422149;2025-01-01
12;09;02;2;00;1;Karpęczowa;0442206;0442130;2025-01-01
12;09;02;2;00;1;Spórnowa;1067727;0441030;2025-01-01
12;09;04;2;00;1;Spórny;1068046;0329898;2025-01-01
12;07;13;2;00;1;Skrzynczyska;0433644;0433265;2025-01-01
12;09;04;2;00;1;Sragi;0330157;0329898;2025-01-01
12;09;02;2;00;1;Srokowa;0442057;0441767;2025-01-01
12;09;02;2;00;1;Szczepańcowa;0441655;0441247;2025-01-01
12;07;13;2;00;1;Szałasie;0433650;0433265;2025-01-01
12;11;03;5;00;1;Nędze;0421670;0421635;2025-01-01
12;11;03;5;00;1;Niedźwiedzie;1048546;0422480;2025-01-01
12;08;04;5;00;1;Nowa Wieś;0246327;0246304;2025-01-01
12;07;13;2;00;1;Świstak;0433667;0433265;2025-01-01
12;09;02;2;00;1;Warzechowa;0441744;0441247;2025-01-01
12;07;13;2;00;1;Wąchały;0433673;0433265;2025-01-01
12;09;08;2;00;1;Jabconie;1068164;0338450;2025-01-01
12;16;04;2;00;1;Janowice Górne;0826757;0826711;2025-01-01
12;16;04;2;00;1;Morawy;0826786;0826711;2025-01-01
12;16;04;2;00;1;Bagno;0826993;0826987;2025-01-01
12;19;04;5;00;1;Za Gajem;0328663;0328605;2025-01-01
12;10;09;2;00;1;Berdychów;0444056;0444040;2025-01-01
12;10;09;2;00;1;Sośnie;0444234;0444139;2025-01-01
12;11;11;2;00;1;Bulańdówka;0462663;0462611;2025-01-01
12;09;02;2;00;1;Pustki;0441477;0441247;2025-01-01
12;09;02;2;00;1;Skokówka;0441490;0441247;2025-01-01
12;10;04;2;00;1;Łany;0426868;0426851;2025-01-01
12;10;04;2;00;1;Bielanka;0426928;0426897;2025-01-01
12;09;05;2;00;1;Widoma;0333003;0332950;2025-01-01
12;10;16;5;00;1;Galiców;0466224;0466201;2025-01-01
12;10;16;5;00;1;Zapasiecze;0466230;0466201;2025-01-01
12;15;07;2;00;1;Kotelnica;0069931;0069575;2025-01-01
12;15;07;2;00;1;Krzysie;0069977;0069575;2025-01-01
12;15;07;2;00;1;Małysy;0070012;0069575;2025-01-01
12;15;07;2;00;1;Mikusy;0070041;0069575;2025-01-01
12;07;13;2;00;1;Kurnyty;0433495;0433265;2025-01-01
12;09;02;2;00;1;Inżynierskie;1067621;0441247;2025-01-01
12;14;02;5;00;1;Parcelacja;0244469;0244452;2025-01-01
12;14;02;5;00;1;Przedmieście;0244707;0244660;2025-01-01
12;14;02;5;00;1;Szewski Dół;0244860;0244848;2025-01-01
12;14;02;5;00;1;Parcelacja;0245032;0245003;2025-01-01
12;14;02;5;00;1;Parcelacja;0245055;0245049;2025-01-01
12;09;02;2;00;1;Leśniakowa;0441632;0441247;2025-01-01
12;09;08;2;00;1;Jątyki;1068170;0338756;2025-01-01
12;11;03;5;00;1;Łopaty;1048434;0422480;2025-01-01
12;11;03;5;00;1;Masna;1048463;0421517;2025-01-01
12;07;13;2;00;1;Nowa Cyrla;0433555;0433265;2025-01-01
12;07;13;2;00;1;Młaka;0433532;0433265;2025-01-01
12;09;04;2;00;1;Rydzowa;1068023;0331234;2025-01-01
12;09;02;2;00;1;Rynek;1067710;0441247;2025-01-01
12;11;03;5;00;1;Mardułówka;0421842;0421813;2025-01-01
12;07;13;2;00;1;Muchy;0433549;0433265;2025-01-01
12;07;13;2;00;1;Łuszczki;0433503;0433265;2025-01-01
12;08;04;5;00;1;Mała Strona;0246793;0246770;2025-01-01
12;07;05;2;00;1;Magorzyca;0433510;0433986;2025-01-01
12;09;08;2;00;1;Jędrochy;1068187;0338450;2025-01-01
12;09;02;2;00;1;Jędryskowa;1067638;0442130;2025-01-01
12;11;03;5;00;1;Malatowa;0422014;0421977;2025-01-01
12;09;02;2;00;1;Jonkowa;0441879;0441767;2025-01-01
12;09;04;2;00;1;Jopkowo;0330720;0330602;2025-01-01
12;09;04;2;00;1;Jasubowa;1067868;0331234;2025-01-01
12;09;08;2;00;1;Jurczaki;1068193;0338756;2025-01-01
12;09;02;2;00;1;Matlakowa;0442519;0442130;2025-01-01
12;08;04;5;00;1;Mały Gaj;0246652;0246623;2025-01-01
12;09;02;2;00;1;Juszczęciowa;1067644;0441247;2025-01-01
12;07;13;2;00;1;Mazury;0433526;0433265;2025-01-01
12;09;04;2;00;1;Rejesty;0330134;0329898;2025-01-01
12;07;13;2;00;1;Koźle;0433489;0433265;2025-01-01
12;09;04;2;00;1;Horwacikowa;1067851;0331234;2025-01-01
12;09;08;2;00;1;Hucisko;1068158;0339201;2025-01-01
12;09;02;2;00;1;Kowalowa;0441721;0441247;2025-01-01
12;07;13;2;00;1;Kowalówka;0433472;0433265;2025-01-01
12;08;04;5;00;1;Lisiny;0246400;0246391;2025-01-01
12;07;13;2;00;1;Koszarki;0433466;0433265;2025-01-01
12;09;04;2;00;1;Psiarka;1068017;0330602;2025-01-01
12;07;13;2;00;1;Koci Zamek;0433450;0433265;2025-01-01
12;09;04;2;00;1;Hodurkowa;0331330;0331234;2025-01-01
12;09;08;2;00;1;Przymiarki;1068336;0338756;2025-01-01
12;09;04;2;00;1;Hajdukowo;0330683;0330602;2025-01-01
12;09;02;2;00;1;Handzlowa;0441862;0441767;2025-01-01
12;09;08;2;00;1;Hanuszki;1068141;0338236;2025-01-01
12;08;04;5;00;1;Letnoga;0246847;0246824;2025-01-01
12;07;13;2;00;1;Kiczora;0433437;0433265;2025-01-01
12;09;02;2;00;1;Prośniakowa;0441460;0441247;2025-01-01
12;09;04;2;00;1;Protasowo;0330996;0330602;2025-01-01
12;11;03;5;00;1;Lejowska;0422178;0422149;2025-01-01
12;11;03;5;00;1;Leligdonowa;0422008;0421977;2025-01-01
12;11;03;5;00;1;Lenarty;0422534;0422480;2025-01-01
12;09;08;2;00;1;Proszkowce;1068320;0338236;2025-01-01
12;09;04;2;00;1;Proszkówka;1068000;0330602;2025-01-01
12;09;04;2;00;1;Gromki;0329987;0329898;2025-01-01
12;11;03;5;00;1;Kuczkowa;0422451;0422422;2025-01-01
12;08;06;2;00;1;Przysłońce;0263917;0263886;2025-01-01
12;11;11;2;00;1;Talagówka;0462545;0462249;2025-01-01
12;09;02;2;00;1;Czubinowa;0441075;0441030;2025-01-01
12;11;11;2;00;1;Stafirówka;0462516;0462249;2025-01-01
12;10;09;2;00;1;Syjdówka;0445245;0445104;2025-01-01
12;14;01;2;00;1;Słotwiny;0323200;0323140;2025-01-01
12;03;04;5;00;1;Sołtystwo;0215976;0215893;2025-01-01
12;08;06;2;00;1;Górki;0264354;0264319;2025-01-01
12;12;06;2;00;1;Skałki;0339744;0339709;2025-01-01
12;10;09;2;00;1;Wyrębiska;0444866;0444719;2025-01-01
12;10;09;2;00;1;Zapadliska;0444889;0444719;2025-01-01
12;08;06;2;00;1;Półanki;0264220;0264207;2025-01-01
12;08;06;2;00;1;Igóra-Bidziny;0264029;0264012;2025-01-01
12;09;02;2;00;1;Wilczakowa;0442442;0442130;2025-01-01
12;10;15;2;00;1;Cyrchla;0459566;0459550;2025-01-01
12;08;06;2;00;1;Żabieniec;0263975;0263930;2025-01-01
12;11;13;2;00;1;Niedźwiedziówka;0463250;0462982;2025-01-01
12;11;13;2;00;1;Pańskie;0463272;0462982;2025-01-01
12;11;13;2;00;1;Rusnakówka;0463303;0462982;2025-01-01
12;10;05;2;00;1;Bania;0434388;0434371;2025-01-01
12;10;04;2;00;1;Zawodzie;0428821;0428778;2025-01-01
12;10;05;2;00;1;Góry;0434359;0434342;2025-01-01
12;11;13;2;00;1;Tomczykówka;0463390;0462982;2025-01-01
12;10;05;2;00;1;Bańcerówka;0434394;0434371;2025-01-01
12;10;04;2;00;1;Pawlakówka;0428353;0428100;2025-01-01
12;12;06;2;00;1;Zagaje;0339879;0339856;2025-01-01
12;09;02;2;00;1;Marszałkowa;0441098;0441030;2025-01-01
12;07;10;2;00;1;Kaciki;0456823;0456651;2025-01-01
12;09;02;2;00;1;Zagórskowa;0442086;0441767;2025-01-01
12;07;10;2;00;1;Jopki;0456817;0456651;2025-01-01
12;12;06;2;00;1;Kolonia;0339980;0339968;2025-01-01
12;09;02;2;00;1;Łyskowa;0441951;0441767;2025-01-01
12;12;06;2;00;1;Piaski;0339945;0339916;2025-01-01
12;10;03;2;00;1;Łaziska;0426555;0426526;2025-01-01
12;10;05;2;00;1;Wyżna Wola;0435577;0435413;2025-01-01
12;10;03;2;00;1;Nowa Wieś;0426578;0426526;2025-01-01
12;10;07;5;00;1;Góra;0437174;0437168;2025-01-01
12;10;03;2;00;1;Gierowa;0426549;0426526;2025-01-01
12;15;07;2;00;1;Wojtaszki;0069411;0069144;2025-01-01
12;10;03;2;00;1;Kobylnice;0426414;0426360;2025-01-01
12;15;05;2;00;1;Figórowa;0432277;0432159;2025-01-01
12;10;04;2;00;1;Warchałówka;0428471;0428100;2025-01-01
12;07;10;2;00;1;Stróże;0457030;0456651;2025-01-01
12;10;04;2;00;1;Sadówka;0428442;0428100;2025-01-01
12;10;04;2;00;1;Siedlarze;0428459;0428100;2025-01-01
12;07;10;2;00;1;Starmachy;0457024;0456651;2025-01-01
12;07;10;2;00;1;Kaczorówka;0456830;0456651;2025-01-01
12;15;03;2;00;1;Glinnik;0048975;0048685;2025-01-01
12;10;04;2;00;1;Ziółkówka;0428548;0428100;2025-01-01
12;18;03;5;00;1;Solca za Lasem;0056590;0056503;2025-01-01
12;15;06;5;00;1;U Sitarzy;0061898;0061480;2025-01-01
12;18;09;5;00;1;Niziny;0074990;0074910;2025-01-01
12;15;07;2;00;1;Mącznianka;0069316;0069144;2025-01-01
12;11;14;2;00;1;Migle;1050193;0466299;2025-01-01
12;11;10;2;00;1;Morciakówka;1049770;0458325;2025-01-01
12;11;10;2;00;1;Połanki;1049853;0458325;2025-01-01
12;11;10;2;00;1;Zarębówka;1050030;0457580;2025-01-01
12;13;03;5;00;1;Małowy;1050299;0050736;2025-01-01
12;11;14;2;00;1;Osiedle Cygańskie;1050201;0466550;2025-01-01
12;16;08;2;00;1;Barnasiówka;1051413;0830440;2025-01-01
12;16;08;2;00;1;Czermanicha;1051420;0830440;2025-01-01
12;16;08;2;00;1;Dolce;1051436;0830440;2025-01-01
12;16;12;2;00;1;Gęsiarnia;1051726;0835740;2025-01-01
12;10;05;2;00;1;Zagórze;1051123;0435152;2025-01-01
12;16;12;2;00;1;Lipie;1051755;0835740;2025-01-01
12;10;07;5;00;1;Sołtystwo;1051301;0437286;2025-01-01
12;16;04;2;00;1;Lipie;1051330;0826912;2025-01-01
12;15;06;5;00;1;Wicusie;1050767;0060717;2025-01-01
12;16;02;2;00;1;Zadole;1051034;0820571;2025-01-01
12;16;04;2;00;1;Cielęcy Kąt;1051092;0826912;2025-01-01
12;11;09;2;00;1;Za Wodą;1049445;0457372;2025-01-01
12;11;10;2;00;1;Fisiorki;1049557;0457580;2025-01-01
12;11;10;2;00;1;Makowica;1049764;0458325;2025-01-01
12;07;06;2;00;1;Janikówka;1049563;0437642;2025-01-01
12;11;10;2;00;1;Koziary;1049729;0457580;2025-01-01
12;02;02;5;00;1;Za Bocheńcem;1047937;0813890;2025-01-01
12;11;05;2;00;1;Więcierska;1049250;0429602;2025-01-01
12;04;06;2;00;1;Podmałec;1048641;0827596;2025-01-01
